time,mean_precipitation_rate,sur_air_temp,relative_humidity,albedo_500,H2O_vapor_mass_ratio,H2O_vapor_mass_ratio_surf,cloud_temp,surf_temp
2023-05-21,0.0,-9999.0,-9999.0,0.895200014,-9999.0,-9999.0,9.91250038,20.1625004
2023-05-22,0.0,-9999.0,-9999.0,0.936200023,-9999.0,-9999.0,-2.2750001,19.9125004
2023-05-23,0.0,-9999.0,-9999.0,0.922399998,-9999.0,-9999.0,-9.83749962,28.2250004
2023-05-24,0.550000012,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.2749996,-9999.0
2023-05-25,0.0,-9999.0,-9999.0,0.924000025,-9999.0,-9999.0,-6.3375001,17.4750004
2023-05-26,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,6.9124999,19.0375004
2023-05-27,0.0,-9999.0,-9999.0,0.911800027,-9999.0,-9999.0,-1.14999998,25.6000004
2023-05-28,0.0,24.5375004,-9999.0,-1.267651e+30,-9999.0,6.75390625,8.22500038,24.2875004
2023-05-29,0.0,-9999.0,-9999.0,0.922100008,-9999.0,-9999.0,-5.1500001,25.6000004
2023-05-30,0.0,24.8500004,-9999.0,0.912899971,-9999.0,8.8671875,2.2874999,27.8500004
2023-05-31,0.0,-9999.0,-9999.0,0.902899981,-9999.0,-9999.0,7.9749999,29.5375004
2023-06-01,0.0,-9999.0,-9999.0,0.906599998,-9999.0,-9999.0,1.47500002,25.8500004
2023-06-02,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.14999962,27.9125004
2023-06-03,0.144999996,-9999.0,-9999.0,0.944299996,-9999.0,-9999.0,-1.96249998,22.7250004
2023-06-04,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.8999996,19.3500004
2023-06-05,0.0,-9999.0,-9999.0,0.965399981,-9999.0,-9999.0,-11.7124996,12.8500004
2023-06-06,0.0350000001,16.7250004,-9999.0,0.95539999,-9999.0,6.7109375,-3.6500001,16.7875004
2023-06-07,0.0,-9999.0,-9999.0,0.974799991,-9999.0,-9999.0,-11.6499996,15.8500004
2023-06-08,0.125,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.0875001,17.7250004
2023-06-09,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-16.5249996,19.8500004
2023-06-10,0.234999999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-2.0875001,22.1625004
2023-06-11,0.254999995,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.3999996,30.9750004
2023-06-12,22.9850006,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-45.7125015,-9999.0
2023-06-13,21.1899986,-9999.0,-9999.0,0.957400024,-9999.0,-9999.0,3.1624999,20.2875004
2023-06-14,14.2399998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.2437496,-9999.0
2023-06-15,5.54999971,18.1000004,-9999.0,0.950299978,-9999.0,7.80078125,-5.5875001,23.7875004
2023-06-16,10.2399998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.7437515,13.1625004
2023-06-17,2.69499969,13.1000004,-9999.0,-1.267651e+30,-9999.0,7.11328125,-27.3062496,25.1625004
2023-06-18,0.0,20.0375004,60.0,-1.267651e+30,9.1796875,9.1796875,-16.3374996,21.4125004
2023-06-19,0.0,15.9125004,82.0,0.951900005,9.421875,9.546875,-13.0249996,25.6000004
2023-06-20,0.0,13.9750004,79.5,-1.267651e+30,8.296875,8.8125,5.1624999,27.9125004
2023-06-21,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,11.7250004,30.2875004
2023-06-22,0.00999999978,24.3500004,-9999.0,0.939400017,-9999.0,10.296875,-10.4624996,26.2250004
2023-06-23,1.94000006,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-21.5874996,14.5375004
2023-06-24,8.17500019,22.0375004,-9999.0,-1.267651e+30,-9999.0,13.859375,-37.8687515,17.9750004
2023-06-25,0.370000005,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.5875001,24.9125004
2023-06-26,5.21000004,23.4125004,-9999.0,-1.267651e+30,-9999.0,13.296875,-37.9312515,28.1625004
2023-06-27,29.1149998,20.4750004,-9999.0,-1.267651e+30,-9999.0,11.8515625,6.9749999,27.7250004
2023-06-28,10.3000002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,12.8500004,-9999.0
2023-06-29,0.0,18.9750004,76.5,-1.267651e+30,10.7421875,10.8046875,10.4750004,25.9125004
2023-06-30,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.7749996,30.1000004
2023-07-01,3.54999971,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.5562496,29.6000004
2023-07-02,20.0899982,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.3687496,16.6000004
2023-07-03,8.78999996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.5249996,28.7250004
2023-07-04,0.129999995,25.2875004,74.0,-1.267651e+30,13.0078125,12.4609375,10.1000004,27.4750004
2023-07-05,0.0,26.1625004,-9999.0,-1.267651e+30,-9999.0,13.515625,-9999.0,29.2875004
2023-07-06,0.0,29.3500004,-9999.0,0.935199976,-9999.0,12.515625,-23.3062496,34.7249985
2023-07-07,5.50499964,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-34.0250015,27.6625004
2023-07-08,0.0,22.7250004,73.5,0.92750001,12.6875,12.0234375,-6.7125001,25.7250004
2023-07-09,9.99499893,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.0874996,24.5375004
2023-07-10,47.0299988,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-32.0250015,-9999.0
2023-07-11,3.48000002,24.6000004,74.0,-1.267651e+30,14.1328125,13.171875,12.2875004,27.9125004
2023-07-12,0.439999998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2023-07-13,9.63000011,20.6000004,-9999.0,0.941999972,-9999.0,13.3046875,-33.8375015,23.4125004
2023-07-14,0.0,22.4750004,71.5,0.940900028,11.9296875,11.9609375,18.9750004,25.3500004
2023-07-15,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-33.4000015,22.2875004
2023-07-16,7.88999939,24.5375004,-9999.0,-1.267651e+30,-9999.0,13.0,11.7250004,25.3500004
2023-07-17,0.0,24.4125004,-9999.0,0.953000009,-9999.0,11.296875,6.7874999,25.6000004
2023-07-18,1.51000023,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.1499996,27.1000004
2023-07-19,0.0,-9999.0,-9999.0,0.936399996,-9999.0,-9999.0,-9999.0,-9999.0
2023-07-20,0.0,23.6000004,68.0,-1.267651e+30,12.0625,10.8671875,8.66250038,27.8500004
2023-07-21,5.13999987,18.7875004,-9999.0,-1.267651e+30,-9999.0,10.6796875,-2.9000001,22.2250004
2023-07-22,0.0,20.8500004,73.5,0.951600015,11.2265625,10.71875,-5.4625001,25.6625004
2023-07-23,0.0,23.3500004,75.0,-1.267651e+30,12.1171875,10.90625,6.1624999,27.0375004
2023-07-24,6.21000004,23.7250004,59.5,0.952700019,11.2421875,11.328125,-24.0874996,26.6625004
2023-07-25,0.219999999,21.6625004,78.0,-1.267651e+30,12.296875,10.96875,-28.7749996,25.1625004
2023-07-26,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2023-07-27,7.65499973,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,9.22500038,25.8500004
2023-07-28,0.0949999988,25.9125004,74.0,-1.267651e+30,14.5703125,14.4296875,-14.8999996,27.9750004
2023-07-29,19.869997,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-21.8062496,-9999.0
2023-07-30,0.0,20.1000004,68.5,-1.267651e+30,10.421875,9.4765625,-40.4625015,24.5375004
2023-07-31,0.0,20.3500004,-9999.0,-1.267651e+30,-9999.0,8.1015625,-11.8374996,21.6625004
2023-08-01,0.0,18.8500004,65.5,-1.267651e+30,8.6953125,8.234375,0.850000024,24.6000004
2023-08-02,0.0,20.6625004,72.0,-1.267651e+30,10.15625,9.71875,-53.7750015,25.1000004
2023-08-03,0.689999938,23.1000004,71.0,-1.267651e+30,13.1796875,12.78125,-2.0875001,26.3500004
2023-08-04,2.61000013,21.1000004,72.5,-1.267651e+30,11.15625,10.9921875,18.1625004,24.0375004
2023-08-05,0.0,18.0375004,81.5,0.941399992,10.28125,10.359375,-40.8687515,23.5375004
2023-08-06,0.0,23.7875004,54.75,-1.267651e+30,10.0859375,10.1875,-20.6812496,28.4750004
2023-08-07,49.9949951,24.9125004,-9999.0,-1.267651e+30,-9999.0,13.8203125,-12.1499996,26.6625004
2023-08-08,8.26499939,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,5.6624999,11.2875004
2023-08-09,0.0,21.1000004,-9999.0,0.973200023,-9999.0,9.9453125,12.6625004,26.3500004
2023-08-10,11.2649994,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.2750001,24.1625004
2023-08-11,0.0,18.8500004,-9999.0,0.952799976,-9999.0,8.9375,-1.39999998,24.8500004
2023-08-12,1.76999998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.4625015,17.7250004
2023-08-13,0.159999996,18.8500004,88.5,-1.267651e+30,11.3984375,10.8984375,5.8499999,24.9750004
2023-08-14,0.789999962,22.9750004,74.5,-1.267651e+30,12.875,12.2578125,-42.8687515,22.5375004
2023-08-15,16.0499973,20.9125004,79.0,-1.267651e+30,13.7421875,13.578125,-1.52499998,20.4750004
2023-08-16,0.644999981,22.0375004,-9999.0,0.951600015,-9999.0,11.5,2.7249999,24.8500004
2023-08-17,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,4.5374999,24.0375004
2023-08-18,24.0649986,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.7750001,17.1000004
2023-08-19,0.0,18.7875004,80.5,0.9199,9.4140625,9.421875,-11.7749996,21.7250004
2023-08-20,0.0,22.4125004,79.0,-1.267651e+30,13.0859375,13.5078125,-20.5249996,24.9750004
2023-08-21,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-49.1187515,21.4125004
2023-08-22,0.0,18.7250004,74.0,-1.267651e+30,9.4765625,9.2734375,-15.0249996,24.1000004
2023-08-23,0.654999971,20.6000004,77.0,-1.267651e+30,11.234375,9.9296875,-5.9625001,24.1000004
2023-08-24,1.84500003,21.7875004,69.5,-1.267651e+30,11.7421875,11.7734375,-11.2124996,6.3499999
2023-08-25,10.8899994,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,10.4750004,19.8500004
2023-08-26,0.0,19.3500004,82.5,0.963,10.75,10.40625,-6.2125001,23.1625004
2023-08-27,0.0,17.3500004,71.0,0.923300028,8.828125,8.75,-4.6500001,22.6625004
2023-08-28,0.0,20.2875004,-9999.0,0.942900002,-9999.0,9.4609375,7.9749999,25.7250004
2023-08-29,0.0,21.6625004,78.5,,13.5546875,13.3828125,7.6624999,22.4125004
2023-08-30,6.57999992,16.3500004,-9999.0,-1.267651e+30,-9999.0,9.71875,8.91250038,22.1000004
2023-08-31,0.0,18.1625004,66.5,-1.267651e+30,8.4453125,8.2265625,-28.2124996,21.7875004
2023-09-01,0.0,20.4750004,63.75,0.897099972,9.296875,9.5078125,5.4124999,24.6000004
2023-09-02,5.55999994,26.1625004,-9999.0,-1.267651e+30,-9999.0,11.2578125,-38.5250015,26.0375004
2023-09-03,0.324999988,23.9125004,73.5,-1.267651e+30,14.03125,13.828125,-7.8375001,25.6000004
2023-09-04,0.0,-9999.0,-9999.0,0.940500021,-9999.0,-9999.0,-9999.0,-9999.0
2023-09-05,0.0,25.5375004,70.5,-1.267651e+30,14.875,14.875,10.1000004,27.6000004
2023-09-06,0.0,25.6000004,82.0,0.923799992,16.25,14.6484375,24.1625004,29.1000004
2023-09-07,25.1650009,22.4125004,-9999.0,-1.267651e+30,-9999.0,13.546875,-7.0875001,26.9125004
2023-09-08,5.35999966,18.9750004,95.0,0.997099996,13.984375,14.1015625,12.1000004,23.8500004
2023-09-09,0.694999993,21.2250004,68.0,-1.267651e+30,11.015625,11.078125,-30.4312496,18.7875004
2023-09-10,4.94999981,18.3500004,84.5,-1.267651e+30,12.0625,12.2890625,3.1624999,14.9750004
2023-09-11,2.1400001,-9999.0,-9999.0,0.984899998,-9999.0,-9999.0,-9999.0,-9999.0
2023-09-12,1.42499995,23.3500004,-9999.0,-1.267651e+30,-9999.0,10.28125,-30.7437496,26.4125004
2023-09-13,8.61499977,16.2250004,72.0,-1.267651e+30,8.4296875,8.453125,7.9124999,22.5375004
2023-09-14,0.0,15.0375004,69.0,-1.267651e+30,7.28125,7.31640625,0.975000024,18.7875004
2023-09-15,0.0,17.7250004,59.5,0.942700028,7.546875,7.70703125,-9999.0,22.6000004
2023-09-16,0.0,19.1625004,64.5,-1.267651e+30,8.890625,7.828125,6.4124999,22.3500004
2023-09-17,0.200000018,17.2250004,80.5,-1.267651e+30,9.5,8.984375,-13.4624996,22.3500004
2023-09-18,3.40499997,16.2875004,-9999.0,-1.267651e+30,-9999.0,8.6796875,-5.4000001,20.5375004
2023-09-19,0.0,14.9125004,82.0,-1.267651e+30,8.875,7.31640625,2.9749999,18.4125004
2023-09-20,0.0,16.4750004,64.0,0.899999976,7.48046875,7.29296875,-12.6499996,20.9125004
2023-09-21,0.0,17.9125004,64.5,-1.267651e+30,7.91796875,8.2421875,-30.0874996,21.9125004
2023-09-22,0.0,18.0375004,70.0,-1.267651e+30,8.6796875,8.84375,-38.6187515,23.1625004
2023-09-23,2.79500008,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-42.8375015,21.1625004
2023-09-24,2.36000013,16.5375004,82.5,-1.267651e+30,12.1796875,12.4453125,-16.8999996,11.0375004
2023-09-25,0.0,18.4750004,71.0,0.942700028,9.2421875,9.09375,0.975000024,21.8500004
2023-09-26,0.229999989,16.8500004,66.0,-1.267651e+30,7.7578125,7.71875,-30.1187496,18.5375004
2023-09-27,0.0,17.4125004,58.5,0.890900016,7.015625,7.3984375,-21.1187496,21.2250004
2023-09-28,0.0,18.9750004,59.75,-1.267651e+30,8.0703125,8.375,-27.5874996,21.9750004
2023-09-29,0.649999917,18.4750004,76.5,-1.267651e+30,10.109375,10.28125,-9.27499962,20.9750004
2023-09-30,0.0,20.6000004,70.0,-1.267651e+30,10.640625,10.78125,12.1000004,21.6000004
2023-10-01,0.0,21.6625004,78.0,0.961499989,12.203125,12.0078125,-0.962499976,23.0375004
2023-10-02,0.0,21.7250004,77.5,0.928300023,12.0859375,11.125,17.1625004,23.8500004
2023-10-03,0.0,23.7250004,74.0,-1.267651e+30,13.1015625,13.015625,15.9750004,25.0375004
2023-10-04,0.0,23.5375004,64.5,0.877799988,11.890625,12.234375,22.0375004,25.7250004
2023-10-05,0.0,23.6625004,73.5,-1.267651e+30,13.1171875,9.5625,-55.7125015,31.3500004
2023-10-06,6.32000065,17.6000004,83.0,-1.267651e+30,10.6640625,10.71875,-9.08749962,19.7875004
2023-10-07,21.5950012,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-38.7437515,-9999.0
2023-10-08,0.049999997,8.60000038,-9999.0,-1.267651e+30,-9999.0,5.5390625,-14.5874996,8.53750038
2023-10-09,0.0350000001,10.9125004,-9999.0,-1.267651e+30,-9999.0,5.4765625,-22.9624996,14.3500004
2023-10-10,0.075000003,9.97500038,-9999.0,-1.267651e+30,-9999.0,5.51171875,-11.6499996,14.4125004
2023-10-11,0.584999979,11.3500004,75.0,-1.267651e+30,6.50390625,6.66796875,-8.02499962,14.9750004
2023-10-12,0.0,10.8500004,75.0,-1.267651e+30,6.2265625,6.04296875,-10.7749996,15.7875004
2023-10-13,0.0,11.2875004,83.0,0.977199972,6.796875,6.9296875,-6.4000001,16.1625004
2023-10-14,6.6050005,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2023-10-15,0.0,11.0375004,-9999.0,-1.267651e+30,-9999.0,6.33984375,-12.7749996,0.162499994
2023-10-16,0.25999999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.2750001,8.35000038
2023-10-17,0.425000012,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-1.52499998,3.2249999
2023-10-18,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-2.0875001,-9999.0
2023-10-19,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-38.2750015,19.9125004
2023-10-20,9.71500015,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-24.9937496,6.0374999
2023-10-21,14.4749994,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.0250001,-9999.0
2023-10-22,2.82500005,4.1624999,-9999.0,-1.267651e+30,-9999.0,4.95703125,-26.7124996,-4.4000001
2023-10-23,0.0,11.8500004,69.0,0.905300021,5.86328125,5.9140625,-26.8999996,13.2250004
2023-10-24,0.0,16.0375004,85.5,-1.267651e+30,9.6640625,9.8125,-6.0250001,18.2250004
2023-10-25,0.264999986,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-24.9937496,17.6625004
2023-10-26,7.71000004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.7749996,18.1000004
2023-10-27,0.099999994,18.9750004,-9999.0,-1.267651e+30,-9999.0,10.8359375,-4.0250001,19.6000004
2023-10-28,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-7.4000001,14.9750004
2023-10-29,7.48999977,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.3062496,0.912500024
2023-10-30,7.78499985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-19.0562496,-9999.0
2023-10-31,0.0,6.1624999,80.0,-1.267651e+30,4.46484375,4.51171875,-14.3374996,-9999.0
2023-11-01,0.0249999985,2.4124999,84.0,-1.267651e+30,4.1171875,4.16796875,-12.8999996,6.5374999
2023-11-02,0.0,5.4749999,89.0,-1.267651e+30,4.515625,4.578125,-9.02499962,6.4749999
2023-11-03,1.16999996,12.4125004,56.25,0.898599982,5.04296875,5.24609375,-31.2437496,12.5375004
2023-11-04,5.92499971,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.9624996,-1.27499998
2023-11-05,0.0,8.97500038,56.5,0.884000003,4.27734375,4.36328125,-19.8062496,11.4750004
2023-11-06,6.03999996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-40.3062515,-9999.0
2023-11-07,1.95499992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.3375001,15.5375004
2023-11-08,0.109999999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-41.6500015,-9999.0
2023-11-09,16.9599991,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2023-11-10,0.0149999997,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.7124996,11.9125004
2023-11-11,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.27499962,-9999.0
2023-11-12,0.0,4.2249999,66.5,0.882000029,3.17382812,3.25976562,-9.02499962,8.28750038
2023-11-13,0.449999988,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.5249996,5.7249999
2023-11-14,0.774999976,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.9000001,-9999.0
2023-11-15,0.0,9.60000038,72.0,-1.267651e+30,5.19921875,5.359375,-28.4624996,10.9750004
2023-11-16,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-19.6499996,9.53750038
2023-11-17,15.079998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-36.8687515,-9999.0
2023-11-18,0.0799999982,5.5999999,72.0,-1.267651e+30,4.1953125,3.7109375,5.7874999,8.53750038
2023-11-19,0.0,7.9749999,-9999.0,-1.267651e+30,-9999.0,4.48828125,-18.1187496,10.6625004
2023-11-20,0.0,3.9749999,83.0,0.917900026,3.89257812,4.14453125,-16.3374996,5.7874999
2023-11-21,17.6050014,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-46.3375015,-9999.0
2023-11-22,4.13000011,5.5374999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.0249996,-2.3375001
2023-11-23,0.0,4.6624999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-4.1500001,7.7874999
2023-11-24,0.0,2.7249999,72.0,0.902899981,3.2109375,3.203125,-16.4624996,5.4749999
2023-11-25,0.0,3.4124999,81.5,-1.267651e+30,3.63085938,3.81054688,-12.0249996,6.3499999
2023-11-26,1.33999991,8.60000038,-9999.0,-1.267651e+30,-9999.0,4.453125,-26.0874996,5.0999999
2023-11-27,3.9150002,3.2874999,-9999.0,-1.267651e+30,-9999.0,3.73242188,-14.3374996,5.4124999
2023-11-28,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-45.1812515,-9999.0
2023-11-29,0.0,1.03750002,-9999.0,-1.267651e+30,-9999.0,3.4140625,-17.7437496,0.412499994
2023-11-30,0.0,7.9124999,-9999.0,-1.267651e+30,-9999.0,5.16015625,-28.6812496,6.2249999
2023-12-01,8.99999905,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-44.2437515,-9999.0
2023-12-02,0.0,3.5374999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.14999962,-2.6500001
2023-12-03,7.77999973,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.77499962,-9999.0
2023-12-04,2.85000014,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.0249996,-9999.0
2023-12-05,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-41.2437515,-9999.0
2023-12-06,0.659999967,-2.0250001,-9999.0,-1.267651e+30,-9999.0,1.68164062,-13.0874996,-4.1500001
2023-12-07,0.0199999996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.8062496,-9999.0
2023-12-08,0.0,7.0999999,85.5,-1.267651e+30,5.1796875,5.2734375,-15.2124996,7.2874999
2023-12-09,0.0,7.5374999,-9999.0,-1.267651e+30,-9999.0,6.40234375,-25.3062496,6.2874999
2023-12-10,13.5749969,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-51.9312515,-9999.0
2023-12-11,12.1899986,-3.1500001,-9999.0,-1.267651e+30,-9999.0,2.82226562,-14.6499996,-11.3374996
2023-12-12,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.33749962,-9999.0
2023-12-13,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.2437496,-9999.0
2023-12-14,0.0,2.0999999,70.0,-1.267651e+30,3.06640625,3.14453125,-15.5874996,3.0999999
2023-12-15,0.204999983,6.2874999,94.0,0.958899975,4.94921875,5.16015625,-33.3062515,8.41250038
2023-12-16,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.9312496,7.9124999
2023-12-17,12.79,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-45.1812515,-9999.0
2023-12-18,101.190002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.8687496,-6.0875001
2023-12-19,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-12.3999996
2023-12-20,0.0,2.2249999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.3375001,2.5374999
2023-12-21,0.0,2.8499999,69.0,-1.267651e+30,2.98046875,3.15625,-3.7125001,2.4749999
2023-12-22,0.0,1.03750002,84.0,-1.267651e+30,3.09765625,3.55078125,-21.4937496,1.66250002
2023-12-23,3.88500023,-0.150000006,-9999.0,-1.267651e+30,-9999.0,-9999.0,-43.1812515,-2.6500001
2023-12-24,0.0749999955,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2023-12-25,0.0,8.91250038,86.5,0.894800007,5.63671875,5.2421875,-16.0249996,9.16250038
2023-12-26,0.0,9.35000038,92.5,-1.267651e+30,6.7890625,6.94921875,-28.5874996,3.6624999
2023-12-27,7.75499916,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-27.2749996,-9999.0
2023-12-28,6.3550005,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.2125001,0.662500024
2023-12-29,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.83749962,3.4749999
2023-12-30,0.0350000001,-1.58749998,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.02499962,-3.7750001
2023-12-31,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-11.8374996,-9999.0
2024-01-01,0.0,-1.64999998,88.0,-1.267651e+30,2.86523438,2.8515625,-9.33749962,1.91250002
2024-01-02,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.4000001,-9999.0
2024-01-03,0.0599999949,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-14.2749996,-9999.0
2024-01-04,0.569999993,-0.712499976,81.5,-1.267651e+30,2.9375,2.56835938,-9.64999962,2.4124999
2024-01-05,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2024-01-06,1.48000002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.6812496,-9999.0
2024-01-07,0.379999995,-1.89999998,-9999.0,-1.267651e+30,-9999.0,2.90429688,-28.6187496,-11.3999996
2024-01-08,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.0874996,-9999.0
2024-01-09,35.0949974,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-56.6500015,-9999.0
2024-01-10,23.1899986,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.4937496,-9999.0
2024-01-11,0.125,-3.4000001,-9999.0,-1.267651e+30,-9999.0,2.42578125,-23.1499996,-11.2749996
2024-01-12,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2024-01-13,12.1950035,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.3374996,-9999.0
2024-01-14,0.170000002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2024-01-15,0.0,-4.5875001,59.0,-1.267651e+30,1.49902344,1.55859375,-19.6812496,-0.712499976
2024-01-16,0.370000005,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-27.1499996,-11.8999996
2024-01-17,0.0,-4.7125001,-9999.0,-1.267651e+30,-9999.0,1.44238281,-41.7750015,-6.3375001
2024-01-18,1.78499985,-6.2125001,-9999.0,-1.267651e+30,-9999.0,1.41601562,-25.8062496,-11.5874996
2024-01-19,0.764999986,-6.4000001,89.5,-1.267651e+30,1.97753906,1.98242188,-36.5875015,-9999.0
2024-01-20,0.0,-3.1500001,90.0,-1.267651e+30,2.57617188,2.61523438,-27.7749996,-18.3062496
2024-01-21,0.0,-2.8375001,80.0,-1.267651e+30,2.27148438,2.31054688,-11.3999996,0.474999994
2024-01-22,1.45999992,4.8499999,72.5,-1.267651e+30,3.73046875,3.95117188,-32.7437515,-0.837499976
2024-01-23,6.5649991,1.10000002,96.5,-1.267651e+30,4.09375,4.26171875,-25.8374996,-5.0250001
