time, mean_GPM_3IMERGDF_07_precipitation
2022-01-05,0.949999988
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,10.3149996
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.174999997
2022-01-17,18.2849979
2022-01-18,0.0
2022-01-19,3.0199995
2022-01-20,0.0749999955
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.550000012
2022-01-24,0.24499999
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.105000004
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,3.51499987
2022-02-03,20.4900017
2022-02-04,15.3850002
2022-02-05,0.144999996
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0649999976
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,1.14499998
2022-02-12,2.04999995
2022-02-13,0.0899999961
2022-02-14,0.0
2022-02-15,0.0649999976
2022-02-16,0.729999959
2022-02-17,13.2549973
2022-02-18,16.0450001
2022-02-19,0.0350000001
2022-02-20,0.0399999991
2022-02-21,0.0649999976
2022-02-22,23.0949993
2022-02-23,0.810000062
2022-02-24,0.425000012
2022-02-25,8.5
2022-02-26,0.0249999985
2022-02-27,0.714999914
2022-02-28,0.0
2022-03-01,0.324999988
2022-03-02,0.109999999
2022-03-03,1.12
2022-03-04,0.0
2022-03-05,0.634999931
2022-03-06,7.10499954
2022-03-07,14.8299999
2022-03-08,0.0
2022-03-09,0.814999938
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,4.78999949
2022-03-13,0.129999995
2022-03-14,0.0
2022-03-15,4.36999989
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,26.1900024
2022-03-20,0.245000005
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,2.14999986
2022-03-24,2.31999993
2022-03-25,2.00499988
2022-03-26,0.0
2022-03-27,0.099999994
2022-03-28,0.430000007
2022-03-29,0.0
2022-03-30,0.654999971
2022-03-31,16.3449993
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,1.89500022
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.00499999989
2022-04-07,27.7749977
2022-04-08,3.25499964
2022-04-09,3.65500021
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,12.1949997
2022-04-13,3.28499985
2022-04-14,8.63500023
2022-04-15,0.695000052
2022-04-16,3.59500027
2022-04-17,0.0
2022-04-18,7.61999989
2022-04-19,16.2349987
2022-04-20,0.0
2022-04-21,3.5250001
2022-04-22,0.0
2022-04-23,1.01999998
2022-04-24,0.0
2022-04-25,0.245000005
2022-04-26,6.05000019
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.305000007
2022-05-02,5.33499956
2022-05-03,3.88499975
2022-05-04,25.1599998
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.125
2022-05-16,11.3149996
2022-05-17,0.0449999981
2022-05-18,0.0299999993
2022-05-19,0.0649999976
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,2.7249999
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,2.51999998
2022-05-27,11.5849991
2022-05-28,1.7349999
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,29.1449966
2022-06-02,0.0149999997
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0799999982
2022-06-07,12.9199991
2022-06-08,3.08500004
2022-06-09,18.0849991
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,2.80000019
2022-06-13,3.5250001
2022-06-14,0.0
2022-06-15,0.0749999955
2022-06-16,25.6049995
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.659999967
2022-06-22,0.0
2022-06-23,0.0649999976
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,5.4000001
2022-06-27,3.46999979
2022-06-28,0.0
2022-06-29,0.435000002
2022-06-30,0.0
2022-07-01,0.169999987
2022-07-02,8.04500008
2022-07-03,0.254999995
2022-07-04,0.0
2022-07-05,8.67499924
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.720000029
2022-07-13,1.32500005
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.379999936
2022-07-17,0.0
2022-07-18,32.4249992
2022-07-19,0.0
2022-07-20,0.449999988
2022-07-21,2.75999999
2022-07-22,0.0
2022-07-23,0.0249999985
2022-07-24,4.03999996
2022-07-25,17.1599998
2022-07-26,0.0
2022-07-27,0.0449999981
2022-07-28,1.20000005
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.00999999978
2022-08-01,0.0
2022-08-02,0.289999992
2022-08-03,0.0
2022-08-04,3.875
2022-08-05,27.1550026
2022-08-06,0.534999967
2022-08-07,0.0
2022-08-08,4.08500004
2022-08-09,0.794999957
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,2.86999989
2022-08-17,2.05999994
2022-08-18,0.63499999
2022-08-19,0.0
2022-08-20,0.0350000001
2022-08-21,28.9700031
2022-08-22,11.8449993
2022-08-23,0.264999986
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.449999988
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,10.4199991
2022-08-31,0.599999964
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.524999976
2022-09-05,24.9600029
2022-09-06,0.00999999978
2022-09-07,0.0449999981
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,2.52499986
2022-09-11,9.98499966
2022-09-12,0.0
2022-09-13,0.935000002
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0299999993
2022-09-18,0.840000033
2022-09-19,20.7299995
2022-09-20,1.4749999
2022-09-21,0.00999999978
2022-09-22,20.3549995
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,4.71000004
2022-09-26,2.51499987
2022-09-27,11.9799995
2022-09-28,17.7750015
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,3.55500031
2022-10-02,0.105000004
2022-10-03,0.430000007
2022-10-04,1.06499994
2022-10-05,0.0449999981
2022-10-06,0.560000002
2022-10-07,2.39499998
2022-10-08,0.0
2022-10-09,0.0949999988
2022-10-10,1.17999995
2022-10-11,0.0449999981
2022-10-12,0.155000001
2022-10-13,17.7650013
2022-10-14,1.42999995
2022-10-15,0.389999986
2022-10-16,0.0
2022-10-17,5.33999968
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,1.19499993
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.155000001
2022-10-24,3.44000006
2022-10-25,0.0
2022-10-26,0.0449999981
2022-10-27,0.0
2022-10-28,0.00499999989
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.155000001
2022-11-01,0.00999999978
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0649999976
2022-11-05,0.0
2022-11-06,3.65500021
2022-11-07,0.170000002
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,35.1650009
2022-11-12,44.7150002
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.670000017
2022-11-16,0.25999999
2022-11-17,0.354999989
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.125
2022-11-23,0.25
2022-11-24,0.0
2022-11-25,3.01999998
2022-11-26,0.0
2022-11-27,18.8949986
2022-11-28,6.97500038
2022-11-29,0.0
2022-11-30,11.3199997
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,17.5949993
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,5.35999966
2022-12-07,15.585001
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.185000002
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,17.8249989
2022-12-16,13.9400005
2022-12-17,0.140000001
2022-12-18,0.0
2022-12-19,1.70499992
2022-12-20,0.435000002
2022-12-21,0.954999983
2022-12-22,4.94999981
2022-12-23,36.6949959
2022-12-24,0.889999986
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,1.80499983
2022-12-29,0.0199999996
2022-12-30,0.0
2022-12-31,6.74000072
2023-01-01,2.7650001
2023-01-02,0.0
2023-01-03,17.1299992
2023-01-04,17.3300018
2023-01-05,1.88999987
2023-01-06,0.299999982
